word,status,confidence,score,page,reason,hint,sort_order
сйособ,ocr_suspect,low,8,184,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сйрава,ocr_suspect,low,40,428,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сйраве,ocr_suspect,low,8,141,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сирале,needs_review,low,18,63,lowercase-entry|possible-wrapped-definition,,
сйреме,ocr_suspect,low,8,268,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сирена,needs_review,low,45,1201,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сирени,needs_review,low,8,407,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сирење,needs_review,low,45,1201,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сирйво,ocr_suspect,low,40,1201,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
сирово,needs_review,low,45,1202,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сирчић,needs_review,low,45,1202,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сисало,needs_review,low,45,1202,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сисара,needs_review,low,45,1203,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сисица,needs_review,low,45,1203,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ситнеж,needs_review,low,45,1204,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сићано,needs_review,low,45,1204,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сићима,needs_review,low,8,725,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сићити,needs_review,low,45,1204,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сиушша,needs_review,low,8,893,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сйушша,ocr_suspect,low,8,563,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сифили,needs_review,low,45,1205,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сишиши,needs_review,low,18,770,lowercase-entry|possible-wrapped-definition,,
сишним,needs_review,low,8,399,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сишних,needs_review,low,18,696,lowercase-entry|possible-wrapped-definition,,
сишосш,needs_review,low,8,319,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
скавим,needs_review,low,8,394,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
скарад,needs_review,low,45,1206,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скаска,needs_review,low,45,1206,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скелет,needs_review,low,45,1207,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скенер,needs_review,low,45,1207,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скепса,needs_review,low,45,1207,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скерцо,needs_review,low,45,1207,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скитње,needs_review,low,8,1065,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
склоиу,needs_review,low,18,534,lowercase-entry|possible-wrapped-definition,,
склони,needs_review,low,8,1424,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
скоруп,needs_review,low,45,1210,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скотна,needs_review,low,45,1210,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скрама,needs_review,low,45,1210,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скреће,needs_review,low,8,695,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
скрити,needs_review,low,45,1164,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скуйља,ocr_suspect,low,8,334,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
скуйно,ocr_suspect,low,18,455,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
скупља,needs_review,low,45,234,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
скупно,needs_review,low,45,1213,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
славље,needs_review,low,45,1214,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
славна,needs_review,low,18,504,lowercase-entry|possible-wrapped-definition,,
славци,needs_review,low,8,1518,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слагао,needs_review,low,0,1214,possible-wrapped-definition|ocr-noise-near-entry,,
сладак,needs_review,low,45,494,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сладйћ,ocr_suspect,low,40,1215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сладнй,ocr_suspect,low,40,1215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
слађан,needs_review,low,45,1215,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
слађен,needs_review,low,8,203,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слалом,needs_review,low,45,1215,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сламка,needs_review,low,45,1215,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сламку,needs_review,low,8,1395,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сламни,needs_review,low,8,1507,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сламнй,ocr_suspect,low,40,1215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сланйк,ocr_suspect,low,40,1215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сласно,needs_review,low,45,1216,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
слатко,needs_review,low,45,1216,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
следња,needs_review,low,8,1144,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слезов,needs_review,low,45,1217,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сленка,needs_review,low,8,670,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сленом,needs_review,low,8,186,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слепић,needs_review,low,45,1217,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
слетку,needs_review,low,18,772,lowercase-entry|possible-wrapped-definition,,
сливши,needs_review,low,8,1397,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сликар,needs_review,low,45,1218,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
слилац,needs_review,low,8,1410,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слична,needs_review,low,8,488,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сличне,needs_review,low,8,632,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слован,needs_review,low,18,967,lowercase-entry|possible-wrapped-definition,,
словне,needs_review,low,8,1143,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
словни,needs_review,low,18,902,lowercase-entry|possible-wrapped-definition,,
словну,needs_review,low,8,416,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сложно,needs_review,low,8,1220,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сложну,needs_review,low,8,1358,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
служба,needs_review,low,45,1220,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
службе,needs_review,low,18,908,lowercase-entry|possible-wrapped-definition,,
службу,needs_review,low,18,1261,lowercase-entry|possible-wrapped-definition,,
служио,needs_review,low,37,501,previous-line-closed|ocr-noise-near-entry,,
служна,needs_review,low,8,1268,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слутим,needs_review,low,10,1221,possible-wrapped-definition,,
слутња,needs_review,low,45,1221,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
случић,needs_review,low,8,1070,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слушне,needs_review,low,8,1479,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
слушња,needs_review,low,8,781,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
смашра,needs_review,low,8,615,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сменом,needs_review,low,8,1018,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
смењив,needs_review,low,37,1223,previous-line-closed|ocr-noise-near-entry,,
смеран,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смерно,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сместа,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сметња,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смечер,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смешан,needs_review,low,45,1223,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смешно,needs_review,low,45,1224,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смешња,needs_review,low,18,1236,lowercase-entry|possible-wrapped-definition,,
смислу,needs_review,low,8,308,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
смичке,needs_review,low,18,561,lowercase-entry|possible-wrapped-definition,,
смоква,needs_review,low,45,1225,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смокве,needs_review,low,8,154,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
смотра,needs_review,low,45,1225,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смрека,needs_review,low,45,1226,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смрзла,needs_review,low,45,1226,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смртно,needs_review,low,45,1226,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смутња,needs_review,low,45,1227,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
смушен,needs_review,low,45,1227,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снажан,needs_review,low,45,83,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снажни,needs_review,low,45,258,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снажно,needs_review,low,45,581,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снашла,needs_review,low,45,1476,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снежан,needs_review,low,45,1228,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снешко,needs_review,low,45,1228,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
снимио,needs_review,low,18,1011,lowercase-entry|possible-wrapped-definition,,
снимка,needs_review,low,8,1141,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сничка,needs_review,low,8,320,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
снички,needs_review,low,18,1413,lowercase-entry|possible-wrapped-definition,,
снован,needs_review,low,18,551,lowercase-entry|possible-wrapped-definition,,
сносши,needs_review,low,8,1215,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
собица,needs_review,low,45,1229,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
собиши,needs_review,low,18,1387,lowercase-entry|possible-wrapped-definition,,
собном,needs_review,low,18,228,lowercase-entry|possible-wrapped-definition,,
совано,needs_review,low,8,519,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
совање,needs_review,low,8,50,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
соваши,needs_review,low,8,389,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
совима,needs_review,low,8,387,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
совица,needs_review,low,45,1229,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
содара,needs_review,low,45,1229,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
содома,needs_review,low,45,1229,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сойиса,ocr_suspect,low,8,542,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сойисе,ocr_suspect,low,8,23,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
солана,needs_review,low,45,1229,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
солило,needs_review,low,45,1230,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
солист,needs_review,low,45,1230,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сомина,needs_review,low,45,1230,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сонант,needs_review,low,45,1230,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
соната,needs_review,low,45,1230,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сонске,needs_review,low,8,670,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сонски,needs_review,low,8,1129,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сорима,needs_review,low,8,20,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сортна,needs_review,low,18,1231,lowercase-entry|possible-wrapped-definition,,
сортни,needs_review,low,45,1231,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
софист,needs_review,low,45,1231,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сочива,needs_review,low,8,725,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сошону,needs_review,low,8,821,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
спазим,needs_review,low,18,755,lowercase-entry|possible-wrapped-definition,,
спарно,needs_review,low,45,1232,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сперма,needs_review,low,45,1233,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сперме,needs_review,low,8,62,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
спикер,needs_review,low,45,1233,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спољно,needs_review,low,45,1235,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спомен,needs_review,low,8,1235,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
справа,needs_review,low,45,1236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спрати,needs_review,low,45,1236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спрега,needs_review,low,45,1236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спреда,needs_review,low,8,1236,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
спрека,needs_review,low,45,1236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
спрема,needs_review,low,45,1236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срамни,needs_review,low,8,1486,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
срасти,needs_review,low,45,1238,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
србист,needs_review,low,45,1239,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
србуља,needs_review,low,45,1239,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срдела,needs_review,low,45,1239,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срдито,needs_review,low,45,1239,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сребра,needs_review,low,18,1479,lowercase-entry|possible-wrapped-definition,,
сребро,needs_review,low,45,1239,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
средње,needs_review,low,45,1240,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
средњо,needs_review,low,45,1240,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сређен,needs_review,low,18,691,lowercase-entry|possible-wrapped-definition,,
сремац,needs_review,low,47,1240,previous-line-closed,,
срески,needs_review,low,45,1240,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сресши,needs_review,low,8,786,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
срећка,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срећна,needs_review,low,8,1227,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
срећни,needs_review,low,8,1106,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
срећно,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сркати,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срљати,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срнећи,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срница,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срнути,needs_review,low,45,1241,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
српске,needs_review,low,0,546,possible-wrapped-definition|ocr-noise-near-entry,,
срчане,needs_review,low,18,511,lowercase-entry|possible-wrapped-definition,,
срчани,needs_review,low,45,738,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срчано,needs_review,low,45,1242,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
срчика,needs_review,low,45,1242,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сршању,needs_review,low,8,781,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сршаши,needs_review,low,8,1458,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стабло,needs_review,low,50,20,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
ставак,needs_review,low,45,1243,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ставим,needs_review,low,8,186,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ставио,needs_review,low,18,1209,lowercase-entry|possible-wrapped-definition,,
ставка,needs_review,low,45,1243,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ставља,needs_review,low,18,10,lowercase-entry|possible-wrapped-definition,,
сталан,needs_review,low,45,1244,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сталеж,needs_review,low,45,1244,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стално,needs_review,low,45,1244,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
станио,needs_review,low,0,1244,possible-wrapped-definition|ocr-noise-near-entry,,
станка,needs_review,low,45,1244,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
станку,needs_review,low,50,860,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
стареж,needs_review,low,45,1245,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
старих,needs_review,low,18,1134,lowercase-entry|possible-wrapped-definition,,
старцу,needs_review,low,10,1019,possible-wrapped-definition,,
статор,needs_review,low,45,1247,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
статус,needs_review,low,50,308,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
стбрно,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ствари,needs_review,low,8,379,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ствено,needs_review,low,8,877,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стегно,needs_review,low,45,1247,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стерйм,ocr_suspect,low,8,404,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
стигао,needs_review,low,18,1052,lowercase-entry|possible-wrapped-definition,,
стигне,needs_review,low,8,1322,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стидан,needs_review,low,45,1249,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стйдно,ocr_suspect,low,40,1249,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
стипса,needs_review,low,45,1249,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стисак,needs_review,low,40,1250,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стиска,needs_review,low,45,1250,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ститељ,needs_review,low,40,436,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стихић,needs_review,low,45,1250,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стичка,needs_review,low,8,995,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стичке,needs_review,low,18,618,lowercase-entry|possible-wrapped-definition,,
стички,needs_review,low,18,33,lowercase-entry|possible-wrapped-definition,,
стопом,needs_review,low,45,1251,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стопут,needs_review,low,45,1251,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сторан,needs_review,low,18,515,lowercase-entry|possible-wrapped-definition,,
стотка,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сточић,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
страва,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
страга,needs_review,low,8,1252,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стража,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
страже,needs_review,low,8,1092,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
страна,needs_review,low,45,1252,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стране,needs_review,low,18,1116,lowercase-entry|possible-wrapped-definition,,
страни,needs_review,low,18,149,lowercase-entry|possible-wrapped-definition,,
страно,needs_review,low,45,1253,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
страну,needs_review,low,8,309,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
страст,needs_review,low,45,1253,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
страха,needs_review,low,8,224,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
страху,needs_review,low,40,308,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стрела,needs_review,low,45,1254,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стреца,needs_review,low,0,1255,possible-wrapped-definition|ocr-noise-near-entry,,
стрига,needs_review,low,45,1255,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стрижа,needs_review,low,45,1255,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стриза,needs_review,low,45,1255,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стрина,needs_review,low,8,662,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стрити,needs_review,low,18,1088,lowercase-entry|possible-wrapped-definition,,
стрица,needs_review,low,8,104,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
стрмац,needs_review,low,45,1256,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стрмен,needs_review,low,45,1256,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
строга,needs_review,low,8,1256,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
строго,needs_review,low,45,1256,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
стропа,needs_review,low,8,1257,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
строфа,needs_review,low,45,1257,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
струга,needs_review,low,45,1257,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
струка,needs_review,low,45,1258,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
струко,needs_review,low,8,1470,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
струна,needs_review,low,45,1258,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
струне,needs_review,low,8,1258,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
струња,needs_review,low,45,1258,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
студен,needs_review,low,45,1259,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
студио,needs_review,low,45,1259,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ступор,needs_review,low,45,1260,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ступце,needs_review,low,45,1260,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
суалне,needs_review,low,8,647,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
суални,needs_review,low,8,246,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
субота,needs_review,low,45,1261,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
субрат,needs_review,low,45,1261,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сувише,needs_review,low,45,1262,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сувота,needs_review,low,45,1262,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сувоћа,needs_review,low,45,1262,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сувцат,needs_review,low,45,1262,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
суглас,needs_review,low,45,1262,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
суглув,needs_review,low,45,1263,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сугреб,needs_review,low,45,1263,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
судити,needs_review,low,45,1263,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
судови,needs_review,low,8,1269,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
судски,needs_review,low,45,1263,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
суђеља,needs_review,low,8,1077,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
суђенй,ocr_suspect,low,40,1264,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
сужење,needs_review,low,45,1264,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сужњйк,ocr_suspect,low,40,1264,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
сузица,needs_review,low,45,1264,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
суйрош,ocr_suspect,low,18,836,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
сукати,needs_review,low,45,1265,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сукаши,needs_review,low,8,369,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
сукнен,needs_review,low,45,1265,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сулудо,needs_review,low,45,1266,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сумеђа,needs_review,low,45,1266,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сумпор,needs_review,low,45,1267,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сумрак,needs_review,low,45,1267,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сунђер,needs_review,low,45,1267,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сунске,needs_review,low,18,717,lowercase-entry|possible-wrapped-definition,,
сунути,needs_review,low,45,1268,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
супина,needs_review,low,45,1269,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
супорт,needs_review,low,45,1269,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
супрет,needs_review,low,45,1269,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
супруг,needs_review,low,45,1269,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сурадн,needs_review,low,45,1270,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
